track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2vgUijXOTRMnWXDtvgMp2b,0.0128,0.698,0.769,0.00166,8,0.238,-7.154,1,0.0368,121.02,0.354
0mL82sxCRjrs3br407IdJh,0.0388,0.702,0.586,7.27e-05,9,0.156,-7.83,0,0.0313,134.951,0.608
2D4dV2KXDTszzJ3p3cFqhA,0.00096,0.535,0.791,0.000155,0,0.0788,-5.55,1,0.0327,142.981,0.5
5jqpm69UgQa1OSNhj8rjn4,0.358,0.617,0.88,0.0,7,0.224,-6.605,1,0.426,109.158,0.678
76JZPE1ALAITC0KngD5Jhp,0.421,0.287,0.633,0.0177,7,0.911,-7.441,0,0.0435,84.649,0.611
0r6sPMECtJE52GeASJfHPi,0.177,0.301,0.63,0.0,0,0.687,-6.278,1,0.12,46.433,0.723
7KOV7goz91wTufZxO51Ebn,0.0661,0.441,0.469,0.103,10,0.137,-11.868,0,0.159,76.346,0.0659
3LkXOTWDwskwciQoARFDzu,0.127,0.67,0.852,0.0,1,0.414,-4.412,0,0.402,164.421,0.483
3eP13S8D5m2cweMEg3ZDed,0.106,0.402,0.514,0.0,1,0.181,-7.322,0,0.0471,120.009,0.2
6Rqn2GFlmvmV4w9Ala0I1e,0.863,0.451,0.326,0.0,7,0.192,-9.239,0,0.0372,81.726,0.55
0wJw5QXDKXTYn8IVyh3wqz,0.0102,0.485,0.639,0.000117,5,0.105,-4.575,0,0.0552,188.49,0.503
0yEc3E8I61boAM4ADMldtn,0.558,0.663,0.789,0.0085,9,0.19,-8.852,0,0.26,92.242,0.637
5JV34AOtX6BD1mJ6gTrxWN,0.0823,0.655,0.64,1.09e-05,2,0.161,-3.959,1,0.171,94.83,0.0745
2q96AKhUMU6sRz4VhpQVKn,0.186,0.396,0.933,0.0,10,0.205,-3.762,0,0.247,82.189,0.707
3b5YHReWhnrlfHS7nk7YeQ,0.035,0.685,0.872,0.0,1,0.228,-5.828,1,0.294,85.85,0.546
7i6p1kY8DrZkDFoWi5vxu4,0.355,0.763,0.618,3.95e-05,10,0.105,-9.705,0,0.308,160.448,0.643
0idhCXzizPkiwfUnhM28ld,0.37,0.707,0.484,0.0035,0,0.12,-8.734,1,0.184,83.019,0.598
4k8AO5jk774WA6mg9YCxSG,0.733,0.631,0.426,0.00416,1,0.159,-14.036,1,0.154,87.978,0.634
3JTM7oeDEd7nk2ids9T3IS,0.69,0.569,0.382,0.809,11,0.135,-11.581,0,0.031,88.02,0.97
16cmGQ7H77HhKSPftzB5iI,0.288,0.374,0.517,0.00758,5,0.14,-12.515,1,0.143,170.362,0.479
04BcI0Ptc7lDAWNXb1MK3k,0.215,0.436,0.624,0.00312,0,0.533,-10.956,1,0.258,96.585,0.617
5mcGLeUeelESgoTAj4LbnL,0.822,0.442,0.662,0.576,9,0.228,-11.091,1,0.161,149.756,0.567
36dXojpK4JbefZoCLRVVMF,0.0492,0.603,0.731,4.16e-06,7,0.105,-11.485,0,0.259,152.299,0.709
0zR30WJqDosZ5liDwOc6Go,0.138,0.283,0.559,0.00858,5,0.362,-6.956,0,0.115,76.387,0.209
3JZjcKImHcmOI9ylL4zrSc,0.85,0.626,0.309,1.31e-05,1,0.117,-10.397,1,0.0433,117.94,0.369
7wuJGgpTNzbUyn26IOY6rj,0.145,0.431,0.723,0.0,8,0.374,-5.887,1,0.0568,130.141,0.19
4xR7m33ECxSjY1nXyWmAx0,0.0346,0.519,0.758,0.0,6,0.121,-2.878,1,0.261,86.985,0.625
1CJO1NdPdtnkJBrEx6As65,0.182,0.365,0.464,3.78e-06,0,0.228,-8.412,0,0.385,84.16,0.672
50GxvQA2KEWNt31EdwIlzY,0.296,0.504,0.742,0.000215,1,0.258,-5.157,1,0.244,89.141,0.684
5h68SoVFGleijCtjEja3xG,0.154,0.761,0.856,0.503,1,0.16,-5.121,1,0.109,127.111,0.729
4b7vk8SRcYgnxpk0JOIS7r,0.525,0.593,0.559,0.00133,1,0.121,-8.104,0,0.0571,139.982,0.0729
7wBJfHzpfI3032CSD7CE2m,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,0.0564
4qAQTQH5lF4kINZ9JkURXp,0.0213,0.602,0.764,0.0,0,0.216,-2.885,1,0.192,145.141,0.768
3Wp1UmoY6tylOCi7SIfdLA,0.153,0.542,0.754,0.000259,0,0.369,-7.779,1,0.314,78.403,0.599
35UU2nbHiDUIi8NjOKffv8,0.344,0.449,0.981,0.0,8,0.34,-1.727,1,0.43,100.183,0.634
5e9TFTbltYBg2xThimr0rU,0.009,0.545,0.67,0.000822,9,0.0451,-8.81,1,0.0496,151.553,0.481
7GVUmCP00eSsqc4tzj1sDD,0.172,0.731,0.804,0.00028,11,0.0685,-7.621,0,0.0473,107.383,0.957
0MHXrqn909p0LRTPsNsGEi,0.417,0.538,0.969,0.00154,11,0.119,-5.626,0,0.0906,138.652,0.928
4FI0rdztOAYJZMupujL5Gp,0.294,0.876,0.573,0.0,0,0.121,-3.764,1,0.431,92.236,0.756
5Z6hdVHH39nARjTBfMUVl6,0.0447,0.553,0.874,0.0,6,0.904,-5.993,1,0.434,151.87,0.698
45e7LGvKvMZVY4zRLTSSmY,0.00935,0.631,0.748,0.0,8,0.323,-3.282,1,0.361,124.082,0.751
1Z0FllHuwKceEa9wRJKTku,0.00398,0.449,0.922,9.02e-06,9,0.778,-3.907,1,0.0746,104.873,0.394
1ZzSRXy86bhxjqwNjSZnko,0.0321,0.759,0.674,0.0,8,0.0952,-4.863,0,0.174,144.108,0.541
3ewqsanI2CJ3vwbP1fzQBE,0.771,0.551,0.662,0.0314,6,0.304,-10.055,1,0.36,149.486,0.48
0CySZwyRJ0vyUqtSjM9i2k,0.125,0.704,0.868,4.4e-05,7,0.167,-6.022,1,0.191,144.969,0.712
3Y1EvIgEVw51XtgNEgpz5c,0.00298,0.706,0.698,0.00375,10,0.116,-5.679,1,0.0537,130.013,0.648
4wTvw1dBiPXNiHTh0zzpcI,0.000783,0.769,0.771,0.671,1,0.0537,-3.12,1,0.0436,116.027,0.37
1qKCO2Tocwg8CbepJ9uDtd,0.116,0.708,0.617,0.0,6,0.92,-6.695,1,0.0394,139.991,0.861
6TQwgRWmnovDECDrHVOxlY,0.109,0.446,0.568,0.000448,7,0.134,-5.126,1,0.087,83.476,0.144
7zCVvmyZj2FPCHZ1nVdB3p,0.161,0.397,0.602,0.00277,9,0.133,-4.889,1,0.0271,116.066,0.0757
7pamxApUs3CE8t7tKmUJ6Z,0.0838,0.488,0.645,0.000355,11,0.154,-7.226,1,0.421,148.733,0.595
5G0nSEIT0fGUZY0caM9AnH,0.0998,0.387,0.726,0.0,1,0.653,-7.681,1,0.412,78.846,0.632
2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,0.446
1YYhDizHx7PnDhAhko6cDS,0.758,0.462,0.395,0.0,9,0.121,-9.376,1,0.0264,82.259,0.625
1aMUl8tkDCHl4dWIIGo1tR,0.186,0.541,0.775,0.00155,0,0.176,-7.93,1,0.297,78.842,0.433
19VvGVhVnBtNkG94e9vQ4k,0.00112,0.589,0.888,0.808,6,0.109,-5.417,0,0.113,132.27,0.141
4jaNeCjRjTCekyaErvjnRX,0.247,0.407,0.548,0.00885,9,0.0608,-9.403,1,0.0617,138.4,0.52
6zSLy6mrBrMlzaIn9UDw6o,0.0213,0.602,0.764,0.0,0,0.216,-2.885,1,0.192,145.141,0.768
3EWaU5exMayFzQMkIfTX7w,0.15,0.505,0.605,0.0,6,0.785,-5.564,0,0.191,184.473,0.631
2f6UtOGwSA1CMuWZi59r8Z,0.428,0.359,0.481,1.33e-06,6,0.378,-9.771,0,0.0398,146.877,0.429
3OaFGqHUyxGVkOcSILw8Kx,0.357,0.819,0.916,0.000309,0,0.19,-7.276,1,0.0871,122.027,0.872
5s6ToF2Jl5GGuBh3Wj9qnT,0.104,0.618,0.734,0.0,11,0.28,-6.39,0,0.116,98.442,0.252
0uFz9q2SvuKyWB6Ur1YCfI,0.0108,0.802,0.863,0.0,11,0.144,-3.099,1,0.0746,115.035,0.237
1OLABkcTvWfXE2xs5Yb2Ex,0.131,0.76,0.675,0.0,8,0.347,-2.925,1,0.0511,125.017,0.329
1uAAoORMy1ek2h2VOtWovF,0.299,0.532,0.356,0.434,1,0.131,-9.277,0,0.0456,84.223,0.0438
6CFPFnS9EcLs2I0nWqtWci,0.53,0.81,0.538,0.0,0,0.0951,-5.783,0,0.0357,109.97,0.832
4BSR9I4ExlCJdXJo2GpBD5,0.46,0.503,0.658,0.0,6,0.382,-5.823,0,0.154,121.784,0.515
3yw3m8wgRB4ptDyAvtdhq5,0.811,0.463,0.541,6.61e-05,1,0.125,-6.594,1,0.0385,95.827,0.307
0pvZCv4JOS5WBu7JITYef6,0.294,0.621,0.596,5.53e-05,4,0.134,-4.35,1,0.0607,112.188,0.207
0wT5T8Cstp8XvJIWz7kCVn,0.153,0.249,0.888,0.0,3,0.18,-3.95,1,0.166,82.067,0.367
36c4JohayB9qd64eidQMBi,0.388,0.804,0.451,2.17e-05,6,0.0924,-8.207,1,0.0949,178.061,0.19
1NjgNWzURicunzJ4K2kOvt,0.483,0.654,0.463,0.0,1,0.176,-10.64,1,0.397,82.108,0.362
3BD4ZDUq708TM0U3vbN0Oc,0.754,0.676,0.309,0.00216,4,0.0928,-12.32,1,0.323,113.271,0.429
4cncOEt5C81tmBSHF3kX66,0.0121,0.901,0.625,0.000454,1,0.163,-10.317,0,0.213,110.751,0.377
1E5Xu8dur0fAjSP1VpVhAZ,0.436,0.737,0.564,0.0,4,0.351,-7.045,0,0.105,90.0,0.528
0RO9W1xJoUEpq5MEelddFb,0.58,0.338,0.34,0.0032,9,0.116,-12.049,0,0.0339,82.433,0.197
2dk1fsLg7YEsKJdVm4P5cu,0.179,0.242,0.897,0.0,3,0.176,-4.018,1,0.191,80.297,0.446
5gOfC9UzZQzTyShqPMrpjT,0.249,0.761,0.501,0.0,9,0.136,-10.759,0,0.459,81.998,0.502
5ho7VSXSmI2KM2nDjcnLyz,0.51,0.817,0.348,0.000119,7,0.11,-10.213,0,0.29,91.997,0.634
6nTb1R0J1itmZYZQ7GOEcl,0.845,0.468,0.458,0.0155,6,0.11,-9.792,0,0.0318,83.245,0.454
0nvsWayNp3WFQGta5Zcxyv,0.903,0.501,0.376,8.19e-05,1,0.164,-8.387,0,0.033,93.9,0.461
3CLSHJv5aUROAN2vfOyCOh,0.0748,0.784,0.572,0.843,0,0.139,-9.853,1,0.0573,96.181,0.209
28drn6tQo95MRvO0jQEo5C,0.0215,0.64,0.552,0.0,2,0.119,-5.679,1,0.129,144.941,0.112
4GJeFej1XoVVvQzG5j0O46,0.0632,0.406,0.763,0.0,6,0.179,-4.167,0,0.228,88.509,0.874
3stWWPN41byqp8loPdy92u,0.674,0.492,0.344,0.531,5,0.0933,-15.259,1,0.0259,86.485,0.247
1NQOMoGKW5CeBFIkRwMDIb,0.0893,0.549,0.487,0.00118,5,0.609,-9.64,0,0.347,142.238,0.212
0GPbZGsejbwe1Ot6VS2G5h,0.887,0.484,0.457,0.0,11,0.331,-13.508,0,0.436,68.757,0.619
4zkVFDUVmZpib8E1z4c4Sa,0.814,0.712,0.0862,0.000259,9,0.191,-17.696,1,0.0325,90.666,0.315
1uPhaobJzLqqrOtpvOzt3S,0.00082,0.503,0.938,0.000756,11,0.181,-3.221,0,0.0504,88.075,0.659
6Sc6wbRVMLRmeV3INpg2pl,0.842,0.478,0.306,0.00167,8,0.125,-13.646,1,0.0403,88.044,0.437
2K4XkJgiPjUGtnwSIM6xxi,0.781,0.64,0.414,0.00263,7,0.0904,-11.88,1,0.0598,144.007,0.727
7dPba3lofpjcCtWu6r3wWA,0.923,0.58,0.211,0.00173,3,0.117,-13.835,1,0.0477,151.587,0.526
2k8Aje1OtMsZLxLfNH4C54,0.906,0.398,0.248,1.66e-05,8,0.13,-12.88,1,0.0526,135.55,0.455
2jrcZObMtaRhzJJCML810k,0.821,0.48,0.408,0.00102,1,0.263,-14.46,1,0.243,75.973,0.54
6jbYpRPTEFl1HFKHk1IC0m,0.287,0.392,0.555,0.000253,4,0.13,-6.707,0,0.039,96.063,0.191
2WDLmMNQ44SDx9fHE50yJq,0.235,0.626,0.732,0.0,1,0.191,-7.549,1,0.388,82.399,0.565
3KbOflJ5JqHWtmco4PiO3h,0.874,0.366,0.156,0.00038,7,0.371,-12.394,1,0.0352,121.457,0.131
45J4avUb9Ni0bnETYaYFVJ,0.251,0.707,0.575,0.0,2,0.248,-7.546,1,0.125,138.008,0.576
5zyySSTcBpXQ8gSbuONRH7,0.0128,0.639,0.907,0.328,9,0.704,-7.85,1,0.0409,97.019,0.696
5t9KYe0Fhd5cW6UYT4qP8f,0.326,0.396,0.473,0.000124,10,0.109,-7.67,0,0.0345,133.449,0.385
30bItCTQr7rD0qSKgOb3Dn,0.000159,0.426,0.836,0.8,1,0.556,-6.412,1,0.0705,131.825,0.149
0hKRSZhUGEhKU6aNSPBACZ,0.29,0.364,0.457,0.000106,4,0.922,-14.162,0,0.0675,163.219,0.175
0RgjEkSbeuStKfT2Pa4Zai,0.0534,0.846,0.779,0.0,7,0.299,-5.363,1,0.254,91.118,0.748
6Z890DNJZynimxAwn3zsa2,0.608,0.6,0.445,0.0,0,0.692,-7.383,1,0.364,181.865,0.654
3KfbEIOC7YIv90FIfNSZpo,0.449,0.688,0.435,0.0,9,0.113,-11.359,1,0.0323,103.239,0.435
6TrQ7Od3cuVcXLsAPkgUED,0.108,0.411,0.761,0.0,11,0.117,-6.882,1,0.319,81.673,0.31
7aJlhilMlw03J9dzbgnKUR,0.531,0.502,0.822,5.22e-06,6,0.228,-5.791,0,0.377,81.922,0.694
2EqlS6tkEnglzr7tkKAAYD,0.0304,0.53,0.376,0.247,9,0.0926,-11.913,0,0.04,164.775,0.188
6dGnYIeXmHdcikdzNNDMm2,0.0339,0.557,0.54,0.00248,9,0.179,-10.484,1,0.0347,129.177,0.394
0aB0v4027ukVziUGwVGYpG,0.0837,0.855,0.529,0.0,6,0.423,-6.679,0,0.263,100.036,0.548
1SGvjfc85yzqKXsfKcCxn2,0.27,0.704,0.647,0.0,9,0.109,-7.664,1,0.325,80.998,0.585
0DhCbTQZfWD8P8pOlg3jv9,0.133,0.542,0.61,0.0,5,0.127,-6.497,0,0.419,83.51,0.317
5sWxZXRYjkAnRQr7894dRa,0.393,0.683,0.475,0.0361,6,0.162,-9.867,0,0.159,138.061,0.258
6KGf8ituOmgiC44qe1TrHm,0.0196,0.731,0.817,6.13e-06,8,0.349,-5.595,1,0.0791,130.032,0.661
7BcOUi4FQ3wBLmNTW0yfCR,0.0135,0.794,0.766,0.0,9,0.0785,-3.894,0,0.0377,127.006,0.55
4IHc6SzGPnzSPuHVEPzpJc,0.718,0.392,0.629,3.65e-06,5,0.129,-7.056,1,0.0334,124.511,0.72
6BWZ4BPsftc9v7sUMFOAr4,0.246,0.249,0.184,0.00761,6,0.0849,-11.84,1,0.0339,61.043,0.0692
2oWaHVTGvuFk38iBRVRAaO,0.0132,0.556,0.835,0.0,7,0.181,-5.129,1,0.321,97.553,0.215
5W53797BOyrbASWrZq24lp,0.000226,0.425,0.894,1.5e-05,11,0.265,-3.318,0,0.0381,94.751,0.81
7nt9qV1gSFco5Y76Yt2SaY,0.288,0.707,0.859,0.0,7,0.172,-7.813,1,0.28,87.008,0.769
7sjwaBQ6M3aVigYfBjm1sL,0.0415,0.37,0.87,0.0,5,0.604,-2.09,1,0.271,79.092,0.331
0fnFbfoLu89LhGsbXU1zrH,0.0632,0.498,0.604,0.0,7,0.364,-8.031,1,0.221,86.979,0.306
7KrU5v4X520iMEUu4sXM9F,0.173,0.472,0.651,0.0,5,0.116,-8.92,0,0.422,76.038,0.532
2gyHr9WqZeMtzJOpWGuGo6,0.135,0.33,0.355,0.00726,11,0.131,-9.703,0,0.0355,79.818,0.0382
2nA2wO2DL65yf58TKIHGP9,0.0014,0.366,0.983,0.0,8,0.342,-1.917,1,0.12,90.424,0.544
6SErQ8ZLGN8HNfmTV89yAh,0.843,0.513,0.709,0.0,3,0.169,-7.621,0,0.392,76.697,0.757
55VuWFnJK7aiv8aiTlbJ9Q,0.00508,0.606,0.686,0.0,11,0.431,-7.947,0,0.24,149.027,0.269
3BQHpFgAp4l80e1XslIjNI,0.879,0.332,0.179,0.0,5,0.0886,-11.83,1,0.0326,96.524,0.315
7rIovIsXE6kMn629b7kDig,0.0227,0.77,0.775,0.00262,9,0.297,-9.571,0,0.0495,116.935,0.802
64yajM6CxtLghmgB53VeXT,0.00955,0.529,0.93,0.0,4,0.465,-1.538,1,0.0588,92.463,0.694
5isZz9H9yWJgOjFxrTeZm6,0.182,0.592,0.882,3.99e-05,1,0.166,-7.083,0,0.206,87.137,0.476
6klLvorLoo1sxvZcjJIY8I,0.0208,0.876,0.733,0.0,10,0.0999,-4.478,0,0.333,154.904,0.962
3S0OXQeoh0w6AY8WQVckRW,0.559,0.703,0.444,0.0,11,0.0973,-9.331,1,0.0417,150.96,0.712
3ZFTkvIE7kyPt6Nu3PEa7V,0.284,0.778,0.824,0.0,10,0.405,-5.892,0,0.0707,100.024,0.758
48XkVAagIoQHCsOlJtXUd5,0.148,0.779,0.516,0.0,10,0.0492,-6.467,0,0.0521,120.026,0.715
0suLngfo7rJoetk7Ub6N8l,0.155,0.627,0.512,4.65e-05,1,0.215,-9.15,0,0.0247,92.225,0.73
3Z25k4ZF6QENy2d9YatsM5,0.0235,0.37,0.514,0.213,2,0.0966,-9.488,0,0.0321,115.716,0.413
0xSF7iHZQxaZYMAiBfobms,0.0056,0.664,0.576,0.019,10,0.438,-7.009,0,0.0368,91.977,0.216
2H1047e0oMSj10dgp7p2VG,0.0873,0.744,0.766,0.0,0,0.509,-6.375,1,0.0265,127.966,0.61
1mv4lh1rW1K6xhxhJmEezy,0.00128,0.729,0.662,0.208,5,0.305,-7.191,0,0.337,124.149,0.359
3be9ACTxtcL6Zm4vJRUiPG,0.933,0.746,0.317,0.0186,4,0.121,-11.982,1,0.0342,97.49,0.585
1EzrEOXmMH3G43AXT1y7pA,0.559,0.703,0.444,0.0,11,0.0973,-9.331,1,0.0417,150.96,0.712
0IktbUcnAGrvD03AWnz3Q8,0.294,0.625,0.414,0.0,0,0.151,-8.7,1,0.0369,130.088,0.669
2qLMf6TuEC3ruGJg4SMMN6,0.294,0.625,0.414,0.0,0,0.151,-8.7,1,0.0369,130.088,0.669
19O7OqzwiT0U5DKec68WJR,0.0762,0.384,0.908,0.0,10,0.328,-5.517,0,0.325,84.29,0.67
5bb4cttk5rx4KVIlyyUGpu,0.00163,0.412,0.845,0.0,7,0.0547,-5.248,1,0.185,129.937,0.284
3jmtnXbu36cMJuAY16XaWt,0.604,0.635,0.511,0.0152,8,0.525,-11.934,1,0.226,114.986,0.474
5NQbUaeTEOGdD6hHcre0dZ,0.00256,0.618,0.717,0.0,7,0.625,-5.738,1,0.318,190.05,0.603
0w3Q3VFdrYzo24QUIGnBNy,0.00715,0.545,0.763,0.0,11,0.668,-5.528,0,0.407,126.59,0.752
3ESSGgWzRf1xvP7G5hHMhB,0.0062,0.748,0.733,0.0,11,0.329,-4.421,0,0.072,93.019,0.291
1WoOzgvz6CgH4pX6a1RKGp,0.00419,0.748,0.741,0.0,6,0.147,-3.103,1,0.0531,128.077,0.537
6N0b6jlahlvHsV5MyZd0f8,0.109,0.623,0.868,0.0,4,0.278,-6.135,0,0.189,99.203,0.647
53WWD2BBC6Jcip8wy5CniE,0.384,0.751,0.506,1.33e-06,1,0.0968,-10.473,1,0.28,114.894,0.399
2ydagYqcyFfRtQPzKc5E8l,0.00893,0.552,0.922,5.12e-05,7,0.292,-4.364,0,0.0395,144.965,0.0962
3lAEHk0eZzMKtCUFLXz8Ln,0.00114,0.543,0.732,0.0,11,0.609,-5.046,0,0.0479,147.169,0.31
7xAvtuHf8nGi5OtXVPYgb3,0.000288,0.701,0.865,3.81e-06,11,0.0979,-4.031,0,0.0428,142.932,0.53
4qvsNsA4gQKC9HLrmPC2Vx,0.0439,0.827,0.728,0.0,1,0.176,-5.829,1,0.223,137.986,0.589
70NeOmAaCTI2HnIVyAH4Qm,0.227,0.807,0.499,0.0,0,0.147,-3.691,1,0.237,96.037,0.803
1A9NdpGfoDP1369R1xZ4mZ,0.417,0.605,0.568,0.0,1,0.134,-10.678,1,0.332,89.847,0.524
74QLfg69aVm4Afw3VGhDTY,0.299,0.477,0.591,0.0,2,0.153,-7.271,0,0.333,80.857,0.582
28qA8y1sz0FTuSapsCxNOG,0.181,0.514,0.779,0.0,10,0.099,-4.365,0,0.344,152.869,0.517
303ccTay2FiDTZ9fZ2AdBt,0.00105,0.735,0.72,0.15,1,0.382,-7.04,1,0.336,124.174,0.364
7rrmHHc1kY9vkIZnXrcH7T,0.146,0.718,0.658,0.0,10,0.202,-7.207,0,0.0664,108.103,0.804
72LSGNDLY4sdvyrGIKtd2Q,0.0773,0.625,0.678,0.275,7,0.191,-8.759,1,0.0514,91.985,0.287
20dP2DaMHIAmwWAbp7peSr,0.114,0.711,0.739,0.0,7,0.226,-3.804,0,0.129,136.919,0.43
6jsC8bVr2yeI3qFZu3RLBw,0.0196,0.592,0.696,0.575,7,0.865,-8.018,0,0.0389,110.962,0.36
3mPJHVpCvzykoxmWnYdnFq,0.114,0.712,0.902,0.000216,6,0.394,-7.426,1,0.355,98.938,0.402
1AAYbsAIgEJMbxgLgpjE9y,0.226,0.518,0.912,0.0,7,0.726,-7.275,1,0.0573,102.778,0.504
0hPLZrnDgtKxrym1BHjDhd,0.111,0.872,0.591,0.0,6,0.144,-6.952,0,0.359,131.982,0.696
6Mtt0rvg195HXHEJU3LeMr,0.222,0.692,0.739,0.0,8,0.339,-6.069,0,0.3,83.214,0.601
1ixbwbeBi5ufN4noUKmW5a,0.033,0.447,0.848,7.46e-05,2,0.65,-6.175,1,0.222,172.253,0.485
5ihDGnhQgMA0F0tk9fNLlA,0.00761,0.861,0.448,0.000408,2,0.0902,-8.256,1,0.111,125.022,0.0487
20fAoPjfYltmd3K3bO7gbt,0.0265,0.729,0.672,0.0,7,0.244,-6.749,1,0.282,159.903,0.595
49zD0wr2S3d0lZPib0K4e1,0.0698,0.874,0.568,1.38e-05,11,0.149,-5.896,0,0.224,139.995,0.46
25FTMokYEbEWHEdss5JLZS,0.346,0.625,0.85,0.000233,4,0.174,-3.904,1,0.0495,94.661,0.633
5XVjNRubJUW0iPhhSWpLCj,0.00181,0.671,0.882,0.667,8,0.285,-6.149,0,0.0552,136.955,0.787
3jjsRKEsF42ccXf8kWR3nu,0.0092,0.613,0.822,0.506,9,0.429,-4.087,1,0.026,105.997,0.567
68Dni7IE4VyPkTOH9mRWHr,0.324,0.69,0.521,0.0,10,0.0534,-8.492,0,0.339,100.028,0.494
6t48Ju7G0qoYovcWJgvVwL,0.232,0.813,0.764,0.0,0,0.239,-7.212,1,0.0865,146.082,0.948
5OJ5utPWQbBRmGOZ6HpxgO,0.145,0.575,0.456,0.0,0,0.124,-8.865,0,0.0267,141.838,0.433
3UGIZ8qcrMTwzLbx6Kttqt,0.0358,0.717,0.55,0.00196,10,0.126,-6.019,0,0.0521,96.976,0.332
3FtYbEfBqAlGO46NUDQSAt,0.0709,0.763,0.803,0.285,1,0.348,-3.713,1,0.0351,103.04,0.561
1jJci4qxiYcOHhQR247rEU,0.00076,0.451,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,0.172
00Mb3DuaIH1kjrwOku9CGU,6.79e-05,0.487,0.9,0.0,0,0.358,-4.417,1,0.0482,149.937,0.484
6UdhIn5jito25nOYZ5jWlA,0.164,0.665,0.794,0.0,4,0.159,-5.198,0,0.0492,149.997,0.641
5eY7692tmgHB9dbmq6wa2M,0.032,0.695,0.571,3.58e-06,11,0.118,-6.249,0,0.111,101.955,0.726
2IDIxX8L57lsOczvSMQRFd,0.21,0.391,0.432,0.000235,9,0.0736,-10.609,1,0.0347,78.849,0.24
4jtyUzZm9WLc2AdaJ1dso7,0.737,0.559,0.716,0.0,11,0.252,-3.964,0,0.39,176.618,0.504
06pRRMDsx7mdfZQy10it40,0.128,0.622,0.725,0.0,1,0.34,-5.627,1,0.33,91.398,0.467
2cwvwUyyjjFsv55EywX9Zo,0.391,0.491,0.879,0.0,6,0.341,-2.722,0,0.0652,160.092,0.571
7EW7Yivb93qKAtp5qEm5of,0.055,0.801,0.773,0.0,1,0.189,-3.756,0,0.155,101.935,0.709
01aTsQoKoeXofSTvKuunzv,0.00346,0.723,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,0.274
0dApSLrXvnYWy1wagJOmpp,0.135,0.702,0.766,0.0,0,0.123,-6.475,1,0.0361,139.938,0.206
50kpGaPAhYJ3sGmk6vplg0,0.835,0.609,0.378,0.0,4,0.28,-9.828,1,0.438,100.43,0.515
2Y0iGXY6m6immVb2ktbseM,0.0102,0.705,0.712,0.000855,6,0.1,-6.156,1,0.0385,97.512,0.62
1Rq4GtIucW9CAcF8B6PAbW,0.011,0.636,0.57,0.00204,1,0.0677,-5.973,1,0.0571,168.202,0.0883
5nv854ey1k43KaZ0kHmE4Z,0.122,0.485,0.799,0.0054,5,0.33,-5.886,1,0.029,111.012,0.468
6ECp64rv50XVz93WvxXMGF,0.0525,0.712,0.862,0.0,5,0.093,-4.612,0,0.0378,95.051,0.809
7LYeytL8R2fuqnsW1s0k86,0.982,0.498,0.377,0.938,1,0.107,-19.858,1,0.0474,126.252,0.545
2Q3jFbyE61mCjS3SkW4toJ,0.179,0.488,0.635,8.16e-06,10,0.156,-7.19,1,0.26,174.072,0.783
17VP4tofJ3evJbtY8Tk1Qi,0.00652,0.491,0.915,0.125,11,0.0906,-4.834,1,0.143,134.947,0.582
7dEfa89dZfo6CQPdsgGCF6,0.245,0.496,0.462,0.0,6,0.282,-6.189,1,0.0307,167.936,0.514
42qNWdLKCI41S4uzfamhFM,0.191,0.583,0.888,4.58e-05,11,0.0936,-9.414,0,0.0349,93.206,0.706
2BlDX1yfT0ea5wo0vjCKKa,0.391,0.491,0.879,0.0,6,0.342,-2.722,0,0.0652,160.092,0.571
2bQ2a7b8WuWRY3mkqk1MB8,0.0755,0.639,0.709,0.0,7,0.227,-5.428,1,0.249,86.172,0.646
5ljCWsDlSyJ41kwqym2ORw,0.23,0.759,0.678,0.0,9,0.15,-5.148,0,0.314,89.64,0.327
5zkMLiZLve4jFLGyqoKFMt,0.0593,0.721,0.768,0.0,0,0.227,-4.655,1,0.244,90.028,0.264
3kUWZiVYJ4YQOl0u7Y1Og8,0.0148,0.546,0.808,0.00014,6,0.185,-4.52,0,0.0536,129.165,0.511
65tYeD8dxMPNUN74u52ScV,0.000197,0.675,0.952,0.276,11,0.622,-2.784,1,0.0402,135.002,0.861
5Psnhdkyanjpgc2P8A5TSM,0.0248,0.414,0.677,0.0,1,0.0793,-5.12,1,0.254,172.521,0.0853
4sUTagdmyuyAxd7RvbygpQ,0.78,0.585,0.652,0.907,6,0.0653,-8.357,1,0.0358,198.448,0.877
4asVTLJhtAT6q98piAvfEo,0.66,0.659,0.408,0.365,9,0.392,-15.293,0,0.0395,88.589,0.179
7y2EELtWhCaDU9A0vOYVHv,0.0102,0.41,0.972,0.0,1,0.761,0.499,1,0.478,125.126,0.71
4AQwwsz0ztRx4YKNb1GdBB,0.974,0.567,0.0437,0.943,3,0.111,-22.912,1,0.0369,104.024,0.191
19K3lUMJmOdeuOBTrbLm19,0.0964,0.549,0.859,2.36e-05,5,0.322,-3.993,1,0.0361,77.013,0.69
